Macrotrends Data Download;
;
Copper Prices - 45 Year Historical Chart;
;
"DISCLAIMER AND TERMS OF USE: HISTORICAL DATA IS PROVIDED ""AS IS"" AND SOLELY";
FOR INFORMATIONAL PURPOSES - NOT FOR TRADING PURPOSES OR ADVICE.;
NEITHER MACROTRENDS LLC NOR ANY OF OUR INFORMATION PROVIDERS WILL BE LIABLE;
FOR ANY DAMAGES RELATING TO YOUR USE OF THE DATA PROVIDED.;
;
;
;
"ATTRIBUTION: Proper attribution requires clear indication of the data source as ""www.macrotrends.net"".";
"A ""dofollow"" backlink to the originating page is also required if the data is displayed on a web page.";
;
;
date; value
25/03/1993;0.9765
26/03/1993;0.9605
29/03/1993;0.9590
30/03/1993;0.9620
31/03/1993;0.9620
01/04/1993;0.9630
02/04/1993;0.9525
05/04/1993;0.9455
06/04/1993;0.9250
07/04/1993;0.8830
08/04/1993;0.8935
12/04/1993;0.9030
13/04/1993;0.9050
14/04/1993;0.8860
15/04/1993;0.8740
16/04/1993;0.8390
19/04/1993;0.8435
20/04/1993;0.8165
21/04/1993;0.8280
22/04/1993;0.8340
23/04/1993;0.8500
26/04/1993;0.8495
27/04/1993;0.8489
28/04/1993;0.8355
29/04/1993;0.8305
30/04/1993;0.8434
03/05/1993;0.8340
04/05/1993;0.8170
05/05/1993;0.8155
06/05/1993;0.7815
07/05/1993;0.7755
10/05/1993;0.7825
11/05/1993;0.7960
12/05/1993;0.8225
13/05/1993;0.8320
14/05/1993;0.7965
17/05/1993;0.7945
18/05/1993;0.8040
19/05/1993;0.8080
20/05/1993;0.8255
21/05/1993;0.8225
24/05/1993;0.8165
25/05/1993;0.8235
26/05/1993;0.8220
27/05/1993;0.7955
28/05/1993;0.7985
01/06/1993;0.8040
02/06/1993;0.8140
03/06/1993;0.8430
04/06/1993;0.8145
07/06/1993;0.8175
08/06/1993;0.8170
09/06/1993;0.8310
10/06/1993;0.8215
11/06/1993;0.8270
14/06/1993;0.8270
15/06/1993;0.8255
16/06/1993;0.8315
17/06/1993;0.8335
18/06/1993;0.8405
21/06/1993;0.8440
22/06/1993;0.8365
23/06/1993;0.8375
24/06/1993;0.8400
25/06/1993;0.8412
28/06/1993;0.8405
29/06/1993;0.8556
30/06/1993;0.8636
01/07/1993;0.8710
02/07/1993;0.8775
06/07/1993;0.8735
07/07/1993;0.8865
08/07/1993;0.8965
09/07/1993;0.8790
12/07/1993;0.8620
13/07/1993;0.8515
14/07/1993;0.8565
15/07/1993;0.8420
16/07/1993;0.8535
19/07/1993;0.8515
20/07/1993;0.8490
21/07/1993;0.8420
22/07/1993;0.8455
23/07/1993;0.8565
26/07/1993;0.8560
27/07/1993;0.8690
28/07/1993;0.8740
29/07/1993;0.8765
30/07/1993;0.8830
02/08/1993;0.8750
03/08/1993;0.8635
04/08/1993;0.8720
05/08/1993;0.8650
06/08/1993;0.8570
09/08/1993;0.8360
10/08/1993;0.8335
11/08/1993;0.8370
12/08/1993;0.8445
13/08/1993;0.8385
16/08/1993;0.8445
17/08/1993;0.8435
18/08/1993;0.8355
19/08/1993;0.8415
20/08/1993;0.8495
23/08/1993;0.8620
24/08/1993;0.8640
25/08/1993;0.8505
26/08/1993;0.8491
27/08/1993;0.8568
30/08/1993;0.8570
31/08/1993;0.8592
02/09/1993;0.8675
03/09/1993;0.8665
07/09/1993;0.8585
08/09/1993;0.8500
09/09/1993;0.8280
10/09/1993;0.8300
13/09/1993;0.8290
14/09/1993;0.8285
15/09/1993;0.8245
16/09/1993;0.8105
17/09/1993;0.7865
20/09/1993;0.7705
21/09/1993;0.7860
22/09/1993;0.7805
23/09/1993;0.7755
24/09/1993;0.7870
27/09/1993;0.7830
28/09/1993;0.7630
29/09/1993;0.7615
30/09/1993;0.7490
01/10/1993;0.7540
04/10/1993;0.7505
05/10/1993;0.7590
06/10/1993;0.7510
07/10/1993;0.7520
08/10/1993;0.7560
11/10/1993;0.7675
12/10/1993;0.7520
13/10/1993;0.7690
14/10/1993;0.7540
15/10/1993;0.7530
18/10/1993;0.7385
19/10/1993;0.7315
20/10/1993;0.7315
21/10/1993;0.7305
22/10/1993;0.7295
25/10/1993;0.7310
26/10/1993;0.7260
27/10/1993;0.7260
28/10/1993;0.7300
29/10/1993;0.7315
01/11/1993;0.7290
02/11/1993;0.7385
03/11/1993;0.7355
04/11/1993;0.7445
05/11/1993;0.7480
08/11/1993;0.7510
09/11/1993;0.7475
10/11/1993;0.7485
11/11/1993;0.7500
12/11/1993;0.7475
15/11/1993;0.7410
16/11/1993;0.7335
17/11/1993;0.7315
18/11/1993;0.7330
19/11/1993;0.7430
22/11/1993;0.7440
23/11/1993;0.7405
24/11/1993;0.7430
29/11/1993;0.7379
30/11/1993;0.7441
01/12/1993;0.7610
02/12/1993;0.7610
03/12/1993;0.7600
06/12/1993;0.7685
07/12/1993;0.7700
08/12/1993;0.7705
09/12/1993;0.7670
10/12/1993;0.7965
13/12/1993;0.8005
14/12/1993;0.7890
15/12/1993;0.7865
16/12/1993;0.7885
17/12/1993;0.7995
20/12/1993;0.8085
21/12/1993;0.8155
22/12/1993;0.8105
23/12/1993;0.8095
27/12/1993;0.8147
28/12/1993;0.8185
29/12/1993;0.8274
30/12/1993;0.8323
03/01/1994;0.8025
04/01/1994;0.7985
05/01/1994;0.8010
06/01/1994;0.7985
07/01/1994;0.7860
10/01/1994;0.8120
11/01/1994;0.8120
12/01/1994;0.8135
13/01/1994;0.8295
14/01/1994;0.8450
17/01/1994;0.8500
18/01/1994;0.8670
19/01/1994;0.8670
20/01/1994;0.8660
21/01/1994;0.8565
24/01/1994;0.8655
25/01/1994;0.8650
26/01/1994;0.8685
27/01/1994;0.8680
28/01/1994;0.8570
31/01/1994;0.8680
01/02/1994;0.8960
02/02/1994;0.9030
03/02/1994;0.8990
04/02/1994;0.8900
07/02/1994;0.8930
08/02/1994;0.8705
09/02/1994;0.8685
10/02/1994;0.8560
11/02/1994;0.8415
14/02/1994;0.8500
15/02/1994;0.8625
16/02/1994;0.8660
17/02/1994;0.8805
18/02/1994;0.8600
22/02/1994;0.8630
23/02/1994;0.8605
24/02/1994;0.8693
25/02/1994;0.8566
28/02/1994;0.8658
01/03/1994;0.8590
02/03/1994;0.8725
03/03/1994;0.8755
04/03/1994;0.8955
07/03/1994;0.8850
08/03/1994;0.8875
09/03/1994;0.8845
10/03/1994;0.8895
11/03/1994;0.9085
14/03/1994;0.9090
15/03/1994;0.9205
16/03/1994;0.9315
17/03/1994;0.9180
18/03/1994;0.9220
21/03/1994;0.9070
22/03/1994;0.9100
23/03/1994;0.9090
24/03/1994;0.8980
25/03/1994;0.9130
28/03/1994;0.9065
29/03/1994;0.8935
30/03/1994;0.8645
31/03/1994;0.8675
04/04/1994;0.8780
05/04/1994;0.8700
06/04/1994;0.8570
07/04/1994;0.8680
08/04/1994;0.8660
11/04/1994;0.8735
12/04/1994;0.8735
13/04/1994;0.8715
14/04/1994;0.8685
15/04/1994;0.8715
18/04/1994;0.8705
19/04/1994;0.8750
20/04/1994;0.8685
21/04/1994;0.8870
22/04/1994;0.8945
25/04/1994;0.8920
26/04/1994;0.8901
28/04/1994;0.9124
29/04/1994;0.9147
02/05/1994;0.9305
03/05/1994;0.9330
04/05/1994;0.9250
05/05/1994;0.9265
06/05/1994;0.9545
09/05/1994;0.9755
10/05/1994;0.9600
11/05/1994;0.9800
12/05/1994;0.9810
13/05/1994;1.0180
16/05/1994;1.0200
17/05/1994;1.0405
18/05/1994;1.0515
19/05/1994;1.0435
20/05/1994;1.0245
23/05/1994;1.0635
24/05/1994;1.0555
25/05/1994;1.0330
26/05/1994;1.0200
27/05/1994;1.0305
31/05/1994;1.0375
01/06/1994;1.0100
02/06/1994;1.0190
03/06/1994;1.0310
06/06/1994;1.0195
07/06/1994;1.0680
08/06/1994;1.0855
09/06/1994;1.0945
10/06/1994;1.0930
13/06/1994;1.1160
14/06/1994;1.0995
15/06/1994;1.1030
16/06/1994;1.1130
17/06/1994;1.1360
20/06/1994;1.1215
21/06/1994;1.1175
22/06/1994;1.1320
23/06/1994;1.1305
24/06/1994;1.1175
27/06/1994;1.1055
28/06/1994;1.0623
29/06/1994;1.0666
30/06/1994;1.0803
01/07/1994;1.1115
05/07/1994;1.1250
06/07/1994;1.1135
07/07/1994;1.1020
08/07/1994;1.0965
11/07/1994;1.1025
12/07/1994;1.1060
13/07/1994;1.1090
14/07/1994;1.1275
15/07/1994;1.1250
18/07/1994;1.1245
19/07/1994;1.1620
20/07/1994;1.1515
21/07/1994;1.1510
22/07/1994;1.1440
25/07/1994;1.1510
26/07/1994;1.1135
27/07/1994;1.1115
28/07/1994;1.1030
29/07/1994;1.1140
01/08/1994;1.0965
02/08/1994;1.1015
03/08/1994;1.0665
04/08/1994;1.0740
05/08/1994;1.0685
08/08/1994;1.0860
09/08/1994;1.0725
10/08/1994;1.0895
11/08/1994;1.0985
12/08/1994;1.0845
15/08/1994;1.0860
16/08/1994;1.0800
17/08/1994;1.0940
18/08/1994;1.0930
19/08/1994;1.0840
22/08/1994;1.0670
23/08/1994;1.0755
24/08/1994;1.0955
25/08/1994;1.0925
26/08/1994;1.1176
29/08/1994;1.1298
30/08/1994;1.1367
31/08/1994;1.1590
01/09/1994;1.1420
02/09/1994;1.1450
06/09/1994;1.1475
07/09/1994;1.1475
08/09/1994;1.1460
09/09/1994;1.1485
12/09/1994;1.1685
13/09/1994;1.1535
14/09/1994;1.1580
15/09/1994;1.1480
16/09/1994;1.1725
19/09/1994;1.1740
20/09/1994;1.1720
21/09/1994;1.1700
22/09/1994;1.1750
23/09/1994;1.1875
26/09/1994;1.1800
27/09/1994;1.1835
28/09/1994;1.1810
29/09/1994;1.1615
30/09/1994;1.1255
03/10/1994;1.1450
04/10/1994;1.1535
05/10/1994;1.1590
06/10/1994;1.1635
07/10/1994;1.1465
10/10/1994;1.1485
11/10/1994;1.1435
12/10/1994;1.1480
13/10/1994;1.1370
14/10/1994;1.1420
17/10/1994;1.1375
18/10/1994;1.1460
19/10/1994;1.1860
20/10/1994;1.1760
21/10/1994;1.1695
24/10/1994;1.1790
25/10/1994;1.1925
26/10/1994;1.2200
27/10/1994;1.2335
28/10/1994;1.2345
31/10/1994;1.2260
01/11/1994;1.2560
02/11/1994;1.2630
03/11/1994;1.2370
04/11/1994;1.2670
07/11/1994;1.2405
08/11/1994;1.2390
09/11/1994;1.2270
10/11/1994;1.2335
11/11/1994;1.2445
14/11/1994;1.2750
15/11/1994;1.2905
16/11/1994;1.3435
17/11/1994;1.3455
18/11/1994;1.3455
21/11/1994;1.3635
22/11/1994;1.3225
23/11/1994;1.2999
28/11/1994;1.3072
29/11/1994;1.3498
30/11/1994;1.3551
01/12/1994;1.3685
02/12/1994;1.3690
05/12/1994;1.3480
06/12/1994;1.3385
07/12/1994;1.3235
08/12/1994;1.3580
09/12/1994;1.3440
12/12/1994;1.3460
13/12/1994;1.3385
14/12/1994;1.3595
15/12/1994;1.3885
16/12/1994;1.3875
19/12/1994;1.3620
20/12/1994;1.3550
21/12/1994;1.3695
22/12/1994;1.3695
23/12/1994;1.3610
27/12/1994;1.3685
28/12/1994;1.3838
29/12/1994;1.3825
30/12/1994;1.3895
03/01/1995;1.3370
04/01/1995;1.3270
05/01/1995;1.3480
06/01/1995;1.3630
09/01/1995;1.3905
10/01/1995;1.3930
11/01/1995;1.3760
12/01/1995;1.3800
13/01/1995;1.3795
16/01/1995;1.3565
17/01/1995;1.3885
18/01/1995;1.3960
19/01/1995;1.4270
20/01/1995;1.4140
23/01/1995;1.4035
24/01/1995;1.4170
25/01/1995;1.3835
26/01/1995;1.3995
27/01/1995;1.3820
30/01/1995;1.3760
31/01/1995;1.3630
01/02/1995;1.3220
02/02/1995;1.3370
03/02/1995;1.3125
06/02/1995;1.3180
07/02/1995;1.2945
08/02/1995;1.3010
09/02/1995;1.3155
10/02/1995;1.3440
13/02/1995;1.3275
14/02/1995;1.3420
15/02/1995;1.3345
16/02/1995;1.3460
17/02/1995;1.3335
21/02/1995;1.3340
22/02/1995;1.3145
23/02/1995;1.3193
24/02/1995;1.3199
27/02/1995;1.3171
28/02/1995;1.2886
01/03/1995;1.3100
02/03/1995;1.3165
03/03/1995;1.3275
06/03/1995;1.3190
07/03/1995;1.3290
08/03/1995;1.3420
09/03/1995;1.3380
10/03/1995;1.3380
13/03/1995;1.3490
14/03/1995;1.3480
15/03/1995;1.3390
16/03/1995;1.3445
17/03/1995;1.3425
20/03/1995;1.3495
21/03/1995;1.3440
22/03/1995;1.3830
23/03/1995;1.3800
24/03/1995;1.3890
27/03/1995;1.3875
28/03/1995;1.3780
29/03/1995;1.3730
30/03/1995;1.3855
31/03/1995;1.3670
03/04/1995;1.3840
04/04/1995;1.3725
05/04/1995;1.3725
06/04/1995;1.3655
07/04/1995;1.3740
10/04/1995;1.3655
11/04/1995;1.3615
12/04/1995;1.3515
13/04/1995;1.3550
17/04/1995;1.3580
18/04/1995;1.3470
19/04/1995;1.2940
20/04/1995;1.3000
21/04/1995;1.3165
24/04/1995;1.2825
25/04/1995;1.2572
26/04/1995;1.2589
27/04/1995;1.2581
28/04/1995;1.2751
01/05/1995;1.2520
02/05/1995;1.2460
03/05/1995;1.2540
04/05/1995;1.2245
05/05/1995;1.2260
08/05/1995;1.2310
09/05/1995;1.2385
10/05/1995;1.2425
11/05/1995;1.2540
12/05/1995;1.2495
15/05/1995;1.2455
16/05/1995;1.2500
17/05/1995;1.2455
18/05/1995;1.2495
19/05/1995;1.2510
22/05/1995;1.2425
23/05/1995;1.2855
24/05/1995;1.3095
25/05/1995;1.2990
26/05/1995;1.3110
30/05/1995;1.3050
31/05/1995;1.3100
01/06/1995;1.3350
02/06/1995;1.3385
05/06/1995;1.3405
06/06/1995;1.3200
07/06/1995;1.3370
08/06/1995;1.3200
09/06/1995;1.3470
12/06/1995;1.3430
13/06/1995;1.3285
14/06/1995;1.3485
15/06/1995;1.3895
16/06/1995;1.3985
19/06/1995;1.3950
20/06/1995;1.4020
21/06/1995;1.4080
22/06/1995;1.4575
23/06/1995;1.4230
26/06/1995;1.4070
27/06/1995;1.3678
28/06/1995;1.3784
29/06/1995;1.3759
30/06/1995;1.3712
05/07/1995;1.3615
06/07/1995;1.3585
07/07/1995;1.3680
10/07/1995;1.3725
11/07/1995;1.3910
12/07/1995;1.4055
13/07/1995;1.3935
14/07/1995;1.4060
17/07/1995;1.3875
18/07/1995;1.3860
19/07/1995;1.3475
20/07/1995;1.3390
21/07/1995;1.3170
24/07/1995;1.3200
25/07/1995;1.3255
26/07/1995;1.3300
27/07/1995;1.3310
28/07/1995;1.3445
31/07/1995;1.3530
01/08/1995;1.3470
02/08/1995;1.3970
03/08/1995;1.3920
04/08/1995;1.3905
07/08/1995;1.3725
08/08/1995;1.3610
09/08/1995;1.3685
10/08/1995;1.3640
11/08/1995;1.3685
14/08/1995;1.3650
15/08/1995;1.3895
16/08/1995;1.4175
17/08/1995;1.4130
18/08/1995;1.4205
21/08/1995;1.4005
22/08/1995;1.3985
23/08/1995;1.3870
24/08/1995;1.3955
25/08/1995;1.3765
28/08/1995;1.3654
29/08/1995;1.3420
30/08/1995;1.3147
31/08/1995;1.3212
01/09/1995;1.3205
05/09/1995;1.3150
06/09/1995;1.3250
07/09/1995;1.3175
08/09/1995;1.3070
11/09/1995;1.3235
12/09/1995;1.2915
13/09/1995;1.2790
14/09/1995;1.2770
15/09/1995;1.2875
18/09/1995;1.2875
19/09/1995;1.3055
20/09/1995;1.3015
21/09/1995;1.3260
22/09/1995;1.3230
25/09/1995;1.3145
26/09/1995;1.3220
27/09/1995;1.2980
28/09/1995;1.3135
29/09/1995;1.3165
02/10/1995;1.3005
03/10/1995;1.2945
04/10/1995;1.3065
05/10/1995;1.2775
06/10/1995;1.2750
09/10/1995;1.2670
10/10/1995;1.2360
11/10/1995;1.2505
12/10/1995;1.2700
13/10/1995;1.2660
16/10/1995;1.2705
17/10/1995;1.2385
18/10/1995;1.2110
19/10/1995;1.2485
20/10/1995;1.2305
23/10/1995;1.2535
24/10/1995;1.2395
25/10/1995;1.2440
26/10/1995;1.2500
27/10/1995;1.2370
30/10/1995;1.2365
31/10/1995;1.2475
01/11/1995;1.2885
02/11/1995;1.3250
03/11/1995;1.3295
06/11/1995;1.3230
07/11/1995;1.3405
08/11/1995;1.3210
09/11/1995;1.3355
10/11/1995;1.3505
13/11/1995;1.3350
14/11/1995;1.3180
15/11/1995;1.3020
16/11/1995;1.3155
17/11/1995;1.3150
20/11/1995;1.3315
21/11/1995;1.3175
22/11/1995;1.3145
27/11/1995;1.3098
28/11/1995;1.2980
29/11/1995;1.2937
30/11/1995;1.3017
01/12/1995;1.2810
04/12/1995;1.2760
05/12/1995;1.2715
06/12/1995;1.2505
07/12/1995;1.2785
08/12/1995;1.2740
11/12/1995;1.2965
12/12/1995;1.2840
13/12/1995;1.3060
14/12/1995;1.3445
15/12/1995;1.3010
18/12/1995;1.2920
19/12/1995;1.2780
20/12/1995;1.2905
21/12/1995;1.2940
22/12/1995;1.2775
26/12/1995;1.2656
27/12/1995;1.2488
28/12/1995;1.2377
29/12/1995;1.2166
02/01/1996;1.1810
03/01/1996;1.1690
04/01/1996;1.1470
05/01/1996;1.1705
09/01/1996;1.1405
10/01/1996;1.1480
11/01/1996;1.1535
12/01/1996;1.1270
15/01/1996;1.1165
16/01/1996;1.1255
17/01/1996;1.1165
18/01/1996;1.1480
19/01/1996;1.1215
22/01/1996;1.1275
23/01/1996;1.1525
24/01/1996;1.1620
25/01/1996;1.1360
26/01/1996;1.1290
29/01/1996;1.1310
30/01/1996;1.1545
31/01/1996;1.1480
01/02/1996;1.1740
02/02/1996;1.1740
05/02/1996;1.1645
06/02/1996;1.1635
07/02/1996;1.1810
08/02/1996;1.1720
09/02/1996;1.1720
12/02/1996;1.1580
13/02/1996;1.1340
14/02/1996;1.1410
15/02/1996;1.1365
16/02/1996;1.1250
20/02/1996;1.1375
21/02/1996;1.1405
22/02/1996;1.1600
23/02/1996;1.1620
26/02/1996;1.1461
27/02/1996;1.1522
28/02/1996;1.1341
29/02/1996;1.1559
01/03/1996;1.1620
04/03/1996;1.1785
05/03/1996;1.1645
06/03/1996;1.1685
07/03/1996;1.1720
08/03/1996;1.1990
11/03/1996;1.1900
12/03/1996;1.1965
13/03/1996;1.1885
14/03/1996;1.1720
15/03/1996;1.1695
18/03/1996;1.1805
19/03/1996;1.1685
20/03/1996;1.1710
21/03/1996;1.1690
22/03/1996;1.1515
25/03/1996;1.1490
26/03/1996;1.1620
27/03/1996;1.1560
28/03/1996;1.1625
29/03/1996;1.1650
01/04/1996;1.1455
02/04/1996;1.1355
03/04/1996;1.1265
04/04/1996;1.1335
08/04/1996;1.1335
09/04/1996;1.1305
10/04/1996;1.1540
11/04/1996;1.1880
12/04/1996;1.1940
15/04/1996;1.1775
16/04/1996;1.1840
17/04/1996;1.1960
18/04/1996;1.2060
19/04/1996;1.2300
22/04/1996;1.2275
23/04/1996;1.2170
24/04/1996;1.2285
25/04/1996;1.2258
26/04/1996;1.2169
29/04/1996;1.2035
30/04/1996;1.1955
01/05/1996;1.2060
02/05/1996;1.2005
03/05/1996;1.2220
06/05/1996;1.2130
07/05/1996;1.2490
08/05/1996;1.2545
09/05/1996;1.2495
10/05/1996;1.2450
13/05/1996;1.2555
14/05/1996;1.2410
15/05/1996;1.2365
16/05/1996;1.2365
17/05/1996;1.1560
20/05/1996;1.1120
21/05/1996;1.1155
22/05/1996;1.1355
23/05/1996;1.1365
24/05/1996;1.1265
28/05/1996;1.1360
29/05/1996;1.1620
30/05/1996;1.1550
31/05/1996;1.1500
03/06/1996;1.1365
04/06/1996;1.1070
05/06/1996;1.0205
06/06/1996;1.0365
07/06/1996;1.0710
10/06/1996;1.0795
11/06/1996;1.0130
12/06/1996;1.0510
13/06/1996;1.0415
14/06/1996;0.9385
17/06/1996;0.9390
18/06/1996;0.9500
19/06/1996;0.9720
20/06/1996;0.9480
21/06/1996;0.9120
24/06/1996;0.8930
25/06/1996;0.8437
26/06/1996;0.8771
27/06/1996;0.9002
28/06/1996;0.9069
01/07/1996;0.8825
02/07/1996;0.8815
03/07/1996;0.8780
08/07/1996;0.9055
09/07/1996;0.9080
10/07/1996;0.8970
11/07/1996;0.8730
12/07/1996;0.8840
15/07/1996;0.8635
16/07/1996;0.8760
17/07/1996;0.8845
18/07/1996;0.8805
19/07/1996;0.8820
22/07/1996;0.8940
23/07/1996;0.9195
24/07/1996;0.9280
25/07/1996;0.9480
26/07/1996;0.9365
29/07/1996;0.9215
30/07/1996;0.9220
31/07/1996;0.9320
01/08/1996;0.9245
02/08/1996;0.9145
05/08/1996;0.9020
06/08/1996;0.9195
07/08/1996;0.9250
08/08/1996;0.9150
09/08/1996;0.9210
12/08/1996;0.9120
13/08/1996;0.9130
14/08/1996;0.9300
15/08/1996;0.9255
16/08/1996;0.9045
19/08/1996;0.9325
20/08/1996;0.9090
21/08/1996;0.9140
22/08/1996;0.9065
23/08/1996;0.9170
26/08/1996;0.9110
27/08/1996;0.9085
28/08/1996;0.9071
29/08/1996;0.9102
30/08/1996;0.9550
03/09/1996;0.9585
04/09/1996;0.9440
05/09/1996;0.8900
06/09/1996;0.8980
09/09/1996;0.8985
10/09/1996;0.9000
11/09/1996;0.8715
12/09/1996;0.8590
13/09/1996;0.8685
16/09/1996;0.8660
17/09/1996;0.8790
18/09/1996;0.8965
19/09/1996;0.9020
20/09/1996;0.8780
23/09/1996;0.8765
24/09/1996;0.8915
25/09/1996;0.8970
26/09/1996;0.9045
27/09/1996;0.9125
30/09/1996;0.9010
01/10/1996;0.8785
02/10/1996;0.8910
03/10/1996;0.8885
04/10/1996;0.8915
07/10/1996;0.8845
08/10/1996;0.9165
09/10/1996;0.9035
10/10/1996;0.9225
11/10/1996;0.9150
14/10/1996;0.9010
15/10/1996;0.9060
16/10/1996;0.8865
17/10/1996;0.9090
18/10/1996;0.9155
21/10/1996;0.9300
22/10/1996;0.9245
23/10/1996;0.9295
24/10/1996;0.9495
25/10/1996;0.9715
28/10/1996;0.9545
29/10/1996;0.9040
30/10/1996;0.9280
31/10/1996;0.9130
01/11/1996;0.9265
04/11/1996;0.9345
05/11/1996;0.9205
06/11/1996;0.9265
07/11/1996;0.9555
08/11/1996;0.9435
11/11/1996;0.9560
12/11/1996;0.9795
13/11/1996;0.9790
14/11/1996;0.9585
15/11/1996;1.0145
18/11/1996;1.0565
19/11/1996;1.0625
20/11/1996;1.0555
21/11/1996;1.0585
22/11/1996;1.0432
25/11/1996;1.0538
26/11/1996;1.0757
27/11/1996;1.0910
02/12/1996;1.0330
03/12/1996;1.0365
04/12/1996;1.0425
05/12/1996;1.0345
06/12/1996;1.0295
09/12/1996;1.0150
10/12/1996;1.0215
11/12/1996;1.0260
12/12/1996;1.0170
13/12/1996;1.0155
16/12/1996;0.9865
17/12/1996;0.9785
18/12/1996;1.0060
19/12/1996;1.0230
20/12/1996;1.0200
23/12/1996;1.0115
24/12/1996;1.0160
26/12/1996;1.0158
27/12/1996;1.0034
30/12/1996;0.9925
31/12/1996;1.0077
02/01/1997;1.0215
03/01/1997;1.0230
06/01/1997;1.0155
07/01/1997;1.0515
08/01/1997;1.0480
09/01/1997;1.0655
10/01/1997;1.0610
13/01/1997;1.0635
14/01/1997;1.0545
15/01/1997;1.0690
16/01/1997;1.0580
17/01/1997;1.0585
20/01/1997;1.0755
21/01/1997;1.0625
22/01/1997;1.0730
23/01/1997;1.0710
24/01/1997;1.0665
27/01/1997;1.0590
28/01/1997;1.0615
29/01/1997;1.0250
30/01/1997;1.0120
31/01/1997;1.0375
03/02/1997;1.0245
