Date,Value of Copper in Dollars per Tonne,ds,y
1961-09-05,693.8192,1961-09-05,693.8192
1961-09-06,691.1744,1961-09-06,691.1744
1961-09-07,686.3256,1961-09-07,686.3256
1961-09-08,684.342,1961-09-08,684.342
1961-09-11,685.2236,1961-09-11,685.2236
1961-09-12,688.9703999999998,1961-09-12,688.9703999999998
1961-09-13,690.2927999999998,1961-09-13,690.2927999999998
1961-09-14,688.0888,1961-09-14,688.0888
1961-09-15,686.3256,1961-09-15,686.3256
1961-09-18,681.0360000000001,1961-09-18,681.0360000000001
1961-09-19,679.4932,1961-09-19,679.4932
1961-09-20,676.628,1961-09-20,676.628
1961-09-21,675.0852,1961-09-21,675.0852
1961-09-22,673.5423999999998,1961-09-22,673.5423999999998
1961-09-25,668.2528000000002,1961-09-25,668.2528000000002
1961-09-26,664.2856,1961-09-26,664.2856
1961-09-27,665.3876,1961-09-27,665.3876
1961-09-28,659.8776,1961-09-28,659.8776
1961-09-29,656.5716,1961-09-29,656.5716
1961-10-02,654.5880000000001,1961-10-02,654.5880000000001
1961-10-03,657.0124,1961-10-03,657.0124
1961-10-04,665.3876,1961-10-04,665.3876
1961-10-05,666.9304,1961-10-05,666.9304
1961-10-06,662.5224,1961-10-06,662.5224
1961-10-09,654.1472,1961-10-09,654.1472
1961-10-10,657.2328,1961-10-10,657.2328
1961-10-11,657.8939999999999,1961-10-11,657.8939999999999
1961-10-12,665.3876,1961-10-12,665.3876
1961-10-13,671.1179999999998,1961-10-13,671.1179999999998
1961-10-16,667.812,1961-10-16,667.812
1961-10-17,661.8612,1961-10-17,661.8612
1961-10-18,660.3184,1961-10-18,660.3184
1961-10-19,662.5224,1961-10-19,662.5224
1961-10-20,661.4204,1961-10-20,661.4204
1961-10-23,656.1308,1961-10-23,656.1308
1961-10-24,657.8939999999999,1961-10-24,657.8939999999999
1961-10-25,661.6408,1961-10-25,661.6408
1961-10-26,663.6243999999998,1961-10-26,663.6243999999998
1961-10-27,661.1999999999998,1961-10-27,661.1999999999998
1961-10-30,657.8939999999999,1961-10-30,657.8939999999999
1961-10-31,656.7919999999998,1961-10-31,656.7919999999998
1961-11-01,657.2328,1961-11-01,657.2328
1961-11-02,657.4532,1961-11-02,657.4532
1961-11-03,660.0980000000001,1961-11-03,660.0980000000001
1961-11-06,660.7592000000002,1961-11-06,660.7592000000002
1961-11-08,666.2692000000002,1961-11-08,666.2692000000002
1961-11-09,662.5224,1961-11-09,662.5224
1961-11-10,652.8248000000002,1961-11-10,652.8248000000002
1961-11-13,650.18,1961-11-13,650.18
1961-11-14,649.078,1961-11-14,649.078
1961-11-15,650.8412000000002,1961-11-15,650.8412000000002
1961-11-16,650.6208,1961-11-16,650.6208
1961-11-17,652.6043999999998,1961-11-17,652.6043999999998
1961-11-20,653.486,1961-11-20,653.486
1961-11-21,650.4004,1961-11-21,650.4004
1961-11-22,652.6043999999998,1961-11-22,652.6043999999998
1961-11-24,656.3512000000002,1961-11-24,656.3512000000002
1961-11-27,657.0124,1961-11-27,657.0124
1961-11-28,652.6043999999998,1961-11-28,652.6043999999998
1961-11-29,648.1963999999998,1961-11-29,648.1963999999998
1961-11-30,652.1636,1961-11-30,652.1636
1961-12-01,652.6043999999998,1961-12-01,652.6043999999998
1961-12-04,652.8248000000002,1961-12-04,652.8248000000002
1961-12-05,658.3348000000002,1961-12-05,658.3348000000002
1961-12-06,661.1999999999998,1961-12-06,661.1999999999998
1961-12-07,661.1999999999998,1961-12-07,661.1999999999998
1961-12-08,658.1143999999998,1961-12-08,658.1143999999998
1961-12-11,666.71,1961-12-11,666.71
1961-12-12,663.1836,1961-12-12,663.1836
1961-12-13,666.71,1961-12-13,666.71
1961-12-14,662.7428000000001,1961-12-14,662.7428000000001
1961-12-15,660.7592000000002,1961-12-15,660.7592000000002
1961-12-18,655.6899999999998,1961-12-18,655.6899999999998
1961-12-19,658.9960000000001,1961-12-19,658.9960000000001
1961-12-20,662.9632,1961-12-20,662.9632
1961-12-21,663.404,1961-12-21,663.404
1961-12-22,658.9960000000001,1961-12-22,658.9960000000001
1961-12-26,661.8612,1961-12-26,661.8612
1961-12-27,661.6408,1961-12-27,661.6408
1961-12-28,661.4204,1961-12-28,661.4204
1961-12-29,664.5060000000001,1961-12-29,664.5060000000001
1962-01-02,665.3876,1962-01-02,665.3876
1962-01-03,668.2528000000002,1962-01-03,668.2528000000002
1962-01-04,670.8976,1962-01-04,670.8976
1962-01-05,674.2036,1962-01-05,674.2036
1962-01-08,669.5752,1962-01-08,669.5752
1962-01-09,669.7956,1962-01-09,669.7956
1962-01-10,667.812,1962-01-10,667.812
1962-01-11,667.1508,1962-01-11,667.1508
1962-01-15,660.0980000000001,1962-01-15,660.0980000000001
1962-01-16,658.5552,1962-01-16,658.5552
1962-01-17,661.1999999999998,1962-01-17,661.1999999999998
1962-01-18,665.6080000000001,1962-01-18,665.6080000000001
1962-01-19,666.71,1962-01-19,666.71
1962-01-22,667.812,1962-01-22,667.812
1962-01-23,661.8612,1962-01-23,661.8612
1962-01-24,668.914,1962-01-24,668.914
1962-01-25,668.6936000000002,1962-01-25,668.6936000000002
1962-01-26,666.9304,1962-01-26,666.9304
1962-01-29,665.8284,1962-01-29,665.8284
1962-01-30,667.812,1962-01-30,667.812
1962-01-31,672.22,1962-01-31,672.22
1962-02-01,668.914,1962-02-01,668.914
1962-02-02,668.0323999999998,1962-02-02,668.0323999999998
1962-02-05,666.71,1962-02-05,666.71
1962-02-06,668.0323999999998,1962-02-06,668.0323999999998
1962-02-07,668.0323999999998,1962-02-07,668.0323999999998
1962-02-08,668.6936000000002,1962-02-08,668.6936000000002
1962-02-09,668.2528000000002,1962-02-09,668.2528000000002
1962-02-12,667.812,1962-02-12,667.812
1962-02-13,669.5752,1962-02-13,669.5752
1962-02-14,667.812,1962-02-14,667.812
1962-02-15,666.2692000000002,1962-02-15,666.2692000000002
1962-02-16,668.0323999999998,1962-02-16,668.0323999999998
1962-02-19,668.0323999999998,1962-02-19,668.0323999999998
1962-02-20,670.0160000000001,1962-02-20,670.0160000000001
1962-02-21,670.0160000000001,1962-02-21,670.0160000000001
1962-02-23,669.7956,1962-02-23,669.7956
1962-02-26,671.7792000000002,1962-02-26,671.7792000000002
1962-02-27,671.7792000000002,1962-02-27,671.7792000000002
1962-02-28,671.3384,1962-02-28,671.3384
1962-03-01,671.9996,1962-03-01,671.9996
1962-03-02,674.424,1962-03-02,674.424
1962-03-05,675.9667999999998,1962-03-05,675.9667999999998
1962-03-06,673.5423999999998,1962-03-06,673.5423999999998
1962-03-07,673.5423999999998,1962-03-07,673.5423999999998
1962-03-08,673.1016,1962-03-08,673.1016
1962-03-09,674.2036,1962-03-09,674.2036
1962-03-12,674.424,1962-03-12,674.424
1962-03-13,675.0852,1962-03-13,675.0852
1962-03-14,674.6444,1962-03-14,674.6444
1962-03-15,676.8484,1962-03-15,676.8484
1962-03-16,677.73,1962-03-16,677.73
1962-03-19,677.2892,1962-03-19,677.2892
1962-03-20,675.9667999999998,1962-03-20,675.9667999999998
1962-03-21,676.1872000000002,1962-03-21,676.1872000000002
1962-03-22,675.0852,1962-03-22,675.0852
1962-03-23,670.0160000000001,1962-03-23,670.0160000000001
1962-03-26,667.3712,1962-03-26,667.3712
1962-03-27,668.914,1962-03-27,668.914
1962-03-28,668.2528000000002,1962-03-28,668.2528000000002
1962-03-29,668.2528000000002,1962-03-29,668.2528000000002
1962-03-30,668.6936000000002,1962-03-30,668.6936000000002
1962-04-02,668.0323999999998,1962-04-02,668.0323999999998
1962-04-03,668.0323999999998,1962-04-03,668.0323999999998
1962-04-04,662.5224,1962-04-04,662.5224
1962-04-05,663.404,1962-04-05,663.404
1962-04-06,662.9632,1962-04-06,662.9632
1962-04-09,663.6243999999998,1962-04-09,663.6243999999998
1962-04-10,660.9796,1962-04-10,660.9796
1962-04-11,660.9796,1962-04-11,660.9796
1962-04-12,660.3184,1962-04-12,660.3184
1962-04-13,660.5388,1962-04-13,660.5388
1962-04-16,658.5552,1962-04-16,658.5552
1962-04-17,658.9960000000001,1962-04-17,658.9960000000001
1962-04-18,657.6736,1962-04-18,657.6736
1962-04-19,654.1472,1962-04-19,654.1472
1962-04-23,655.9104,1962-04-23,655.9104
1962-04-24,651.9432,1962-04-24,651.9432
1962-04-25,650.18,1962-04-25,650.18
1962-04-26,653.2656,1962-04-26,653.2656
1962-04-27,653.9268000000002,1962-04-27,653.9268000000002
1962-04-30,658.7756,1962-04-30,658.7756
1962-05-01,658.5552,1962-05-01,658.5552
1962-05-02,657.6736,1962-05-02,657.6736
1962-05-03,655.9104,1962-05-03,655.9104
1962-05-04,654.5880000000001,1962-05-04,654.5880000000001
1962-05-07,655.4696,1962-05-07,655.4696
1962-05-08,657.0124,1962-05-08,657.0124
1962-05-09,659.8776,1962-05-09,659.8776
1962-05-10,658.7756,1962-05-10,658.7756
1962-05-11,656.7919999999998,1962-05-11,656.7919999999998
1962-05-14,657.2328,1962-05-14,657.2328
1962-05-15,657.2328,1962-05-15,657.2328
1962-05-16,654.5880000000001,1962-05-16,654.5880000000001
1962-05-17,654.8083999999999,1962-05-17,654.8083999999999
1962-05-18,654.5880000000001,1962-05-18,654.5880000000001
1962-05-21,651.0616,1962-05-21,651.0616
1962-05-22,649.078,1962-05-22,649.078
1962-05-23,644.2292,1962-05-23,644.2292
1962-05-24,641.8048,1962-05-24,641.8048
1962-05-25,637.3968,1962-05-25,637.3968
1962-05-28,634.752,1962-05-28,634.752
1962-05-29,634.9724000000001,1962-05-29,634.9724000000001
1962-05-31,635.1928,1962-05-31,635.1928
1962-06-01,633.8704,1962-06-01,633.8704
1962-06-04,631.6664000000002,1962-06-04,631.6664000000002
1962-06-05,631.6664000000002,1962-06-05,631.6664000000002
1962-06-06,633.65,1962-06-06,633.65
1962-06-07,634.752,1962-06-07,634.752
1962-06-08,634.9724000000001,1962-06-08,634.9724000000001
1962-06-11,634.5316,1962-06-11,634.5316
1962-06-12,632.9888,1962-06-12,632.9888
1962-06-13,632.9888,1962-06-13,632.9888
1962-06-14,630.7848,1962-06-14,630.7848
1962-06-15,632.548,1962-06-15,632.548
1962-06-18,633.4295999999998,1962-06-18,633.4295999999998
1962-06-19,630.7848,1962-06-19,630.7848
1962-06-20,630.7848,1962-06-20,630.7848
1962-06-21,625.9359999999998,1962-06-21,625.9359999999998
1962-06-22,627.6992,1962-06-22,627.6992
1962-06-25,624.8340000000001,1962-06-25,624.8340000000001
1962-06-26,625.7156,1962-06-26,625.7156
1962-06-27,627.2584,1962-06-27,627.2584
1962-06-28,628.5808000000002,1962-06-28,628.5808000000002
1962-06-29,628.14,1962-06-29,628.14
1962-07-02,630.1236,1962-07-02,630.1236
1962-07-03,631.4459999999998,1962-07-03,631.4459999999998
1962-07-05,631.2256,1962-07-05,631.2256
1962-07-06,634.3112,1962-07-06,634.3112
1962-07-09,634.5316,1962-07-09,634.5316
1962-07-10,629.0215999999998,1962-07-10,629.0215999999998
1962-07-11,621.5279999999998,1962-07-11,621.5279999999998
1962-07-12,622.8504,1962-07-12,622.8504
1962-07-13,623.0708,1962-07-13,623.0708
1962-07-16,620.4259999999998,1962-07-16,620.4259999999998
1962-07-17,621.0871999999998,1962-07-17,621.0871999999998
1962-07-18,619.5444,1962-07-18,619.5444
1962-07-19,623.2912,1962-07-19,623.2912
1962-07-20,624.6136,1962-07-20,624.6136
1962-07-23,621.9688,1962-07-23,621.9688
1962-07-24,625.9359999999998,1962-07-24,625.9359999999998
1962-07-25,628.14,1962-07-25,628.14
1962-07-26,626.8176,1962-07-26,626.8176
1962-07-27,626.3768,1962-07-27,626.3768
1962-07-30,625.4952,1962-07-30,625.4952
1962-07-31,624.6136,1962-07-31,624.6136
1962-08-01,622.63,1962-08-01,622.63
1962-08-02,622.63,1962-08-02,622.63
1962-08-03,622.63,1962-08-03,622.63
1962-08-06,623.9524,1962-08-06,623.9524
1962-08-07,624.6136,1962-08-07,624.6136
1962-08-08,629.6828,1962-08-08,629.6828
1962-08-09,631.6664000000002,1962-08-09,631.6664000000002
1962-08-10,631.0052,1962-08-10,631.0052
1962-08-13,633.8704,1962-08-13,633.8704
1962-08-14,632.9888,1962-08-14,632.9888
1962-08-15,637.1764000000002,1962-08-15,637.1764000000002
1962-08-16,640.0416,1962-08-16,640.0416
1962-08-17,645.1108,1962-08-17,645.1108
1962-08-20,647.0944000000002,1962-08-20,647.0944000000002
1962-08-21,646.2128,1962-08-21,646.2128
1962-08-22,644.0088000000002,1962-08-22,644.0088000000002
1962-08-23,645.7719999999998,1962-08-23,645.7719999999998
1962-08-24,644.2292,1962-08-24,644.2292
1962-08-27,644.4496,1962-08-27,644.4496
1962-08-28,642.0252,1962-08-28,642.0252
1962-08-29,639.3804,1962-08-29,639.3804
1962-08-30,640.262,1962-08-30,640.262
1962-08-31,636.9559999999999,1962-08-31,636.9559999999999
1962-09-04,634.752,1962-09-04,634.752
1962-09-05,632.548,1962-09-05,632.548
1962-09-06,632.7684,1962-09-06,632.7684
1962-09-07,631.6664000000002,1962-09-07,631.6664000000002
1962-09-10,633.2092,1962-09-10,633.2092
1962-09-11,633.65,1962-09-11,633.65
1962-09-12,634.752,1962-09-12,634.752
1962-09-13,633.4295999999998,1962-09-13,633.4295999999998
1962-09-14,633.8704,1962-09-14,633.8704
1962-09-17,634.3112,1962-09-17,634.3112
1962-09-18,634.3112,1962-09-18,634.3112
1962-09-19,634.9724000000001,1962-09-19,634.9724000000001
1962-09-20,629.4624,1962-09-20,629.4624
1962-09-21,627.0379999999999,1962-09-21,627.0379999999999
1962-09-24,623.2912,1962-09-24,623.2912
1962-09-25,623.9524,1962-09-25,623.9524
1962-09-26,622.4096,1962-09-26,622.4096
1962-09-27,621.0871999999998,1962-09-27,621.0871999999998
1962-09-28,621.0871999999998,1962-09-28,621.0871999999998
1962-10-01,623.2912,1962-10-01,623.2912
1962-10-02,622.63,1962-10-02,622.63
1962-10-03,622.8504,1962-10-03,622.8504
1962-10-04,624.1728,1962-10-04,624.1728
1962-10-05,624.3932,1962-10-05,624.3932
1962-10-08,621.5279999999998,1962-10-08,621.5279999999998
1962-10-09,622.1892,1962-10-09,622.1892
1962-10-10,621.9688,1962-10-10,621.9688
1962-10-11,621.7484000000002,1962-10-11,621.7484000000002
1962-10-12,618.0015999999998,1962-10-12,618.0015999999998
1962-10-15,619.1035999999998,1962-10-15,619.1035999999998
1962-10-16,617.12,1962-10-16,617.12
1962-10-17,618.4424,1962-10-17,618.4424
1962-10-18,621.0871999999998,1962-10-18,621.0871999999998
1962-10-19,621.9688,1962-10-19,621.9688
1962-10-22,625.9359999999998,1962-10-22,625.9359999999998
1962-10-23,640.262,1962-10-23,640.262
1962-10-24,643.1272,1962-10-24,643.1272
1962-10-25,635.6336,1962-10-25,635.6336
1962-10-26,642.9068000000002,1962-10-26,642.9068000000002
1962-10-29,631.6664000000002,1962-10-29,631.6664000000002
1962-10-30,632.548,1962-10-30,632.548
1962-10-31,632.9888,1962-10-31,632.9888
1962-11-01,635.8539999999998,1962-11-01,635.8539999999998
1962-11-02,636.2948,1962-11-02,636.2948
1962-11-05,634.9724000000001,1962-11-05,634.9724000000001
1962-11-07,636.5152,1962-11-07,636.5152
1962-11-08,634.3112,1962-11-08,634.3112
1962-11-09,633.8704,1962-11-09,633.8704
1962-11-12,635.1928,1962-11-12,635.1928
1962-11-13,634.752,1962-11-13,634.752
1962-11-14,635.6336,1962-11-14,635.6336
1962-11-15,635.8539999999998,1962-11-15,635.8539999999998
1962-11-16,636.0744000000002,1962-11-16,636.0744000000002
1962-11-19,637.3968,1962-11-19,637.3968
1962-11-20,636.5152,1962-11-20,636.5152
1962-11-21,634.9724000000001,1962-11-21,634.9724000000001
1962-11-23,633.4295999999998,1962-11-23,633.4295999999998
1962-11-26,633.4295999999998,1962-11-26,633.4295999999998
1962-11-27,631.6664000000002,1962-11-27,631.6664000000002
1962-11-28,632.3276,1962-11-28,632.3276
1962-11-29,631.0052,1962-11-29,631.0052
1962-11-30,634.3112,1962-11-30,634.3112
1962-12-03,632.7684,1962-12-03,632.7684
1962-12-04,631.8868,1962-12-04,631.8868
1962-12-05,628.8012,1962-12-05,628.8012
1962-12-06,628.3604,1962-12-06,628.3604
1962-12-07,627.2584,1962-12-07,627.2584
1962-12-10,628.5808000000002,1962-12-10,628.5808000000002
1962-12-11,630.5644000000002,1962-12-11,630.5644000000002
1962-12-12,632.3276,1962-12-12,632.3276
1962-12-13,631.8868,1962-12-13,631.8868
1962-12-14,631.2256,1962-12-14,631.2256
1962-12-17,633.8704,1962-12-17,633.8704
1962-12-18,634.752,1962-12-18,634.752
1962-12-19,634.5316,1962-12-19,634.5316
1962-12-20,634.0908000000002,1962-12-20,634.0908000000002
1962-12-21,634.3112,1962-12-21,634.3112
1962-12-26,635.1928,1962-12-26,635.1928
1962-12-27,634.3112,1962-12-27,634.3112
1962-12-28,636.2948,1962-12-28,636.2948
1962-12-31,634.5316,1962-12-31,634.5316
1963-01-02,632.548,1963-01-02,632.548
1963-01-03,635.4132,1963-01-03,635.4132
1963-01-04,636.7356,1963-01-04,636.7356
1963-01-07,638.4988000000002,1963-01-07,638.4988000000002
1963-01-08,637.8376,1963-01-08,637.8376
1963-01-09,638.7192,1963-01-09,638.7192
1963-01-10,641.3639999999998,1963-01-10,641.3639999999998
1963-01-11,643.568,1963-01-11,643.568
1963-01-14,645.1108,1963-01-14,645.1108
1963-01-15,639.6008,1963-01-15,639.6008
1963-01-16,637.3968,1963-01-16,637.3968
1963-01-17,639.3804,1963-01-17,639.3804
1963-01-18,640.4824000000001,1963-01-18,640.4824000000001
1963-01-21,639.6008,1963-01-21,639.6008
1963-01-22,641.3639999999998,1963-01-22,641.3639999999998
1963-01-23,643.1272,1963-01-23,643.1272
1963-01-24,643.568,1963-01-24,643.568
1963-01-25,644.67,1963-01-25,644.67
1963-01-28,641.8048,1963-01-28,641.8048
1963-01-29,641.8048,1963-01-29,641.8048
1963-01-30,643.3475999999998,1963-01-30,643.3475999999998
1963-01-31,644.0088000000002,1963-01-31,644.0088000000002
1963-02-01,643.1272,1963-02-01,643.1272
1963-02-04,643.7884,1963-02-04,643.7884
1963-02-05,645.7719999999998,1963-02-05,645.7719999999998
1963-02-06,645.7719999999998,1963-02-06,645.7719999999998
1963-02-07,645.5516,1963-02-07,645.5516
1963-02-08,646.8739999999998,1963-02-08,646.8739999999998
1963-02-11,647.976,1963-02-11,647.976
1963-02-12,649.9596,1963-02-12,649.9596
1963-02-13,650.8412000000002,1963-02-13,650.8412000000002
1963-02-14,647.976,1963-02-14,647.976
1963-02-15,647.5352,1963-02-15,647.5352
1963-02-18,647.3148,1963-02-18,647.3148
1963-02-19,649.9596,1963-02-19,649.9596
1963-02-20,650.18,1963-02-20,650.18
1963-02-21,650.8412000000002,1963-02-21,650.8412000000002
1963-02-25,650.4004,1963-02-25,650.4004
1963-02-26,649.7392,1963-02-26,649.7392
1963-02-27,650.18,1963-02-27,650.18
1963-02-28,649.7392,1963-02-28,649.7392
1963-03-01,648.4168000000002,1963-03-01,648.4168000000002
1963-03-04,648.6372,1963-03-04,648.6372
1963-03-05,647.976,1963-03-05,647.976
1963-03-06,647.7556,1963-03-06,647.7556
1963-03-07,647.3148,1963-03-07,647.3148
1963-03-08,645.5516,1963-03-08,645.5516
1963-03-11,646.8739999999998,1963-03-11,646.8739999999998
1963-03-12,651.2819999999998,1963-03-12,651.2819999999998
1963-03-13,650.8412000000002,1963-03-13,650.8412000000002
1963-03-14,650.4004,1963-03-14,650.4004
1963-03-15,650.6208,1963-03-15,650.6208
1963-03-18,652.8248000000002,1963-03-18,652.8248000000002
1963-03-19,653.2656,1963-03-19,653.2656
1963-03-20,654.5880000000001,1963-03-20,654.5880000000001
1963-03-21,655.6899999999998,1963-03-21,655.6899999999998
1963-03-22,655.2492,1963-03-22,655.2492
1963-03-25,654.8083999999999,1963-03-25,654.8083999999999
1963-03-26,656.7919999999998,1963-03-26,656.7919999999998
1963-03-27,656.1308,1963-03-27,656.1308
1963-03-28,658.3348000000002,1963-03-28,658.3348000000002
1963-03-29,657.8939999999999,1963-03-29,657.8939999999999
1963-04-01,656.7919999999998,1963-04-01,656.7919999999998
1963-04-02,657.4532,1963-04-02,657.4532
1963-04-03,657.8939999999999,1963-04-03,657.8939999999999
1963-04-04,655.6899999999998,1963-04-04,655.6899999999998
1963-04-05,657.6736,1963-04-05,657.6736
1963-04-08,660.0980000000001,1963-04-08,660.0980000000001
1963-04-09,662.9632,1963-04-09,662.9632
1963-04-10,660.0980000000001,1963-04-10,660.0980000000001
1963-04-11,661.1999999999998,1963-04-11,661.1999999999998
1963-04-15,661.1999999999998,1963-04-15,661.1999999999998
1963-04-16,663.8448000000002,1963-04-16,663.8448000000002
1963-04-17,663.8448000000002,1963-04-17,663.8448000000002
1963-04-18,659.2163999999998,1963-04-18,659.2163999999998
1963-04-19,658.9960000000001,1963-04-19,658.9960000000001
1963-04-22,657.8939999999999,1963-04-22,657.8939999999999
1963-04-23,655.2492,1963-04-23,655.2492
1963-04-24,655.2492,1963-04-24,655.2492
1963-04-25,657.2328,1963-04-25,657.2328
1963-04-26,655.2492,1963-04-26,655.2492
1963-04-29,654.5880000000001,1963-04-29,654.5880000000001
1963-04-30,657.0124,1963-04-30,657.0124
1963-05-01,658.3348000000002,1963-05-01,658.3348000000002
1963-05-02,657.2328,1963-05-02,657.2328
1963-05-03,657.0124,1963-05-03,657.0124
1963-05-06,656.1308,1963-05-06,656.1308
1963-05-07,657.2328,1963-05-07,657.2328
1963-05-08,658.7756,1963-05-08,658.7756
1963-05-09,658.7756,1963-05-09,658.7756
1963-05-10,658.7756,1963-05-10,658.7756
1963-05-13,657.8939999999999,1963-05-13,657.8939999999999
1963-05-14,656.7919999999998,1963-05-14,656.7919999999998
1963-05-15,659.4368000000002,1963-05-15,659.4368000000002
1963-05-16,660.0980000000001,1963-05-16,660.0980000000001
1963-05-17,659.8776,1963-05-17,659.8776
1963-05-20,658.5552,1963-05-20,658.5552
1963-05-21,657.2328,1963-05-21,657.2328
1963-05-22,658.1143999999998,1963-05-22,658.1143999999998
1963-05-23,657.2328,1963-05-23,657.2328
1963-05-24,657.8939999999999,1963-05-24,657.8939999999999
1963-05-27,658.1143999999998,1963-05-27,658.1143999999998
1963-05-28,656.7919999999998,1963-05-28,656.7919999999998
1963-05-29,656.7919999999998,1963-05-29,656.7919999999998
1963-05-31,655.6899999999998,1963-05-31,655.6899999999998
