,Date,Value of Copper in Dollars per Tonne
7127,1988-01-12,2581.986
7128,1988-01-13,2399.054
7129,1988-01-14,2375.9120000000003
7130,1988-01-15,2402.36
7131,1988-01-18,2519.172
7132,1988-01-19,2486.1119999999996
7133,1988-01-20,2292.16
7134,1988-01-21,2276.732
7135,1988-01-22,2382.524
7136,1988-01-25,2210.6119999999996
7137,1988-01-26,2276.732
7138,1988-01-27,2120.248
7139,1988-01-28,2162.124
7140,1988-01-29,2110.33
7141,1988-02-01,1983.6000000000001
7142,1988-02-02,2013.354
7143,1988-02-03,2068.454
7144,1988-02-04,2116.942
7145,1988-02-05,2102.616
7146,1988-02-08,2111.432
7147,1988-02-09,2140.084
7148,1988-02-10,2241.468
7149,1988-02-11,2226.04
7150,1988-02-12,2266.814
7151,1988-02-16,2331.8320000000003
7152,1988-02-17,2303.18
7153,1988-02-18,2176.4500000000003
7154,1988-02-19,2131.268
7155,1988-02-22,2071.7599999999998
7156,1988-02-23,2007.844
7157,1988-02-24,2034.2920000000001
7158,1988-02-25,2054.128
7159,1988-02-26,1891.4728
7160,1988-02-29,1922.3288
7161,1988-03-01,1943.928
7162,1988-03-02,1982.4979999999998
7163,1988-03-03,2008.946
7164,1988-03-04,2054.128
7165,1988-03-07,2070.658
7166,1988-03-08,2005.64
7167,1988-03-09,2143.39
7168,1988-03-10,2163.226
7169,1988-03-11,2157.716
7170,1988-03-14,2154.41
7171,1988-03-15,2082.7799999999997
7172,1988-03-16,2150.002
7173,1988-03-17,2134.574
7174,1988-03-18,2126.86
7175,1988-03-21,2093.7999999999997
7176,1988-03-22,2115.84
7177,1988-03-23,2175.348
7178,1988-03-24,2289.9559999999997
7179,1988-03-25,2271.2219999999998
7180,1988-03-28,2215.02
7181,1988-03-29,2275.63
7182,1988-03-30,2336.2400000000002
7183,1988-03-31,2320.812
7184,1988-04-04,2352.77
7185,1988-04-05,2336.2400000000002
7186,1988-04-06,2286.65
7187,1988-04-07,2342.852
7188,1988-04-08,2300.976
7189,1988-04-11,2208.408
7190,1988-04-12,2108.126
7191,1988-04-13,2048.618
7192,1988-04-14,2114.738
7193,1988-04-15,2147.7980000000002
7194,1988-04-18,2109.228
7195,1988-04-19,2091.596
7196,1988-04-20,2032.0880000000002
7197,1988-04-21,2027.68
7198,1988-04-22,2062.944
7199,1988-04-25,2004.538
7200,1988-04-26,1953.846
7201,1988-04-27,1993.2975999999999
7202,1988-04-28,1960.6783999999998
7203,1988-04-29,1995.0608
7204,1988-05-02,1968.172
7205,1988-05-03,1992.4160000000002
7206,1988-05-04,2035.394
7207,1988-05-05,1999.028
7208,1988-05-06,2030.9859999999999
7209,1988-05-09,2086.0860000000002
7210,1988-05-10,2104.8199999999997
7211,1988-05-11,2080.576
7212,1988-05-12,2126.86
7213,1988-05-13,2125.7580000000003
7214,1988-05-16,2078.372
7215,1988-05-17,2113.636
7216,1988-05-18,2099.31
7217,1988-05-19,2103.718
7218,1988-05-20,2111.432
7219,1988-05-23,2068.454
7220,1988-05-24,1978.09
7221,1988-05-25,1973.682
7222,1988-05-26,1996.824
7223,1988-05-27,1953.846
7224,1988-05-31,2012.2520000000002
7225,1988-06-01,2061.842
7226,1988-06-02,2242.57
7227,1988-06-03,2285.548
7228,1988-06-06,2248.08
7229,1988-06-07,2347.2599999999998
7230,1988-06-08,2317.5060000000003
7231,1988-06-09,2369.2999999999997
7232,1988-06-10,2404.564
7233,1988-06-13,2372.606
7234,1988-06-14,2288.854
7235,1988-06-15,2311.9959999999996
7236,1988-06-16,2287.752
7237,1988-06-17,2292.16
7238,1988-06-20,2257.998
7239,1988-06-21,2388.0339999999997
7240,1988-06-22,2431.012
7241,1988-06-23,2396.85
7242,1988-06-24,2303.18
7243,1988-06-27,2269.2384
7244,1988-06-28,2275.4096
7245,1988-06-29,2254.692
7246,1988-06-30,2190.776
7247,1988-07-01,2058.536
7248,1988-07-05,2096.004
7249,1988-07-06,2104.8199999999997
7250,1988-07-07,2131.268
7251,1988-07-08,2130.166
7252,1988-07-11,2065.148
7253,1988-07-12,2014.4560000000001
7254,1988-07-13,2071.7599999999998
7255,1988-07-14,2093.7999999999997
7256,1988-07-15,2039.802
7257,1988-07-18,2043.1080000000002
7258,1988-07-19,2141.186
7259,1988-07-20,2188.572
7260,1988-07-21,2157.716
7261,1988-07-22,2175.348
7262,1988-07-25,2125.7580000000003
7263,1988-07-26,2071.7599999999998
7264,1988-07-27,2092.698
7265,1988-07-28,2069.556
7266,1988-07-29,2049.7200000000003
7267,1988-08-01,1993.518
7268,1988-08-02,1976.988
7269,1988-08-03,2011.1499999999999
7270,1988-08-04,2058.536
7271,1988-08-05,2076.1679999999997
7272,1988-08-08,2027.68
7273,1988-08-09,2003.4360000000001
7274,1988-08-10,2018.864
7275,1988-08-11,2101.514
7276,1988-08-12,2071.7599999999998
7277,1988-08-15,2076.1679999999997
7278,1988-08-16,2064.046
7279,1988-08-17,2078.372
7280,1988-08-18,2143.39
7281,1988-08-19,2152.206
7282,1988-08-22,2215.02
7283,1988-08-23,2205.102
7284,1988-08-24,2221.632
7285,1988-08-25,2253.59
7286,1988-08-26,2261.0836
7287,1988-08-29,2239.4844
7288,1988-08-30,2211.4936000000002
7289,1988-08-31,2238.3824
7290,1988-09-01,2177.552
7291,1988-09-02,2170.94
7292,1988-09-06,2186.368
7293,1988-09-07,2189.674
7294,1988-09-08,2206.2039999999997
7295,1988-09-09,2233.7540000000004
7296,1988-09-12,2248.08
7297,1988-09-13,2289.9559999999997
7298,1988-09-14,2285.548
7299,1988-09-15,2306.486
7300,1988-09-16,2292.16
7301,1988-09-19,2276.732
7302,1988-09-20,2283.344
7303,1988-09-21,2226.04
7304,1988-09-22,2291.058
7305,1988-09-23,2351.6679999999997
7306,1988-09-26,2348.3619999999996
7307,1988-09-27,2385.83
7308,1988-09-28,2359.382
7309,1988-09-29,2412.2780000000002
7310,1988-09-30,2415.5840000000003
7311,1988-10-03,2405.6659999999997
7312,1988-10-04,2423.298
7313,1988-10-05,2444.236
7314,1988-10-06,2499.336
7315,1988-10-07,2537.906
7316,1988-10-10,2613.944
7317,1988-10-11,2647.0040000000004
7318,1988-10-12,2651.4120000000003
7319,1988-10-13,2635.984
7320,1988-10-14,2762.714
7321,1988-10-17,2746.184
7322,1988-10-18,2816.712
7323,1988-10-19,2939.0339999999997
7324,1988-10-20,2997.44
7325,1988-10-21,3002.9500000000003
7326,1988-10-24,2936.83
7327,1988-10-25,2962.1760000000004
7328,1988-10-26,2887.2400000000002
7329,1988-10-27,2923.606
7330,1988-10-28,3078.988
7331,1988-10-31,3110.946
7332,1988-11-01,3127.476
7333,1988-11-02,3224.452
7334,1988-11-03,3156.1279999999997
7335,1988-11-04,3129.68
7336,1988-11-07,3061.356
7337,1988-11-08,3136.292
7338,1988-11-09,3209.024
7339,1988-11-10,3013.97
7340,1988-11-11,2977.604
7341,1988-11-14,2997.44
7342,1988-11-15,2862.9959999999996
7343,1988-11-16,2821.12
7344,1988-11-17,2937.932
7345,1988-11-18,2995.236
7346,1988-11-21,2964.38
7347,1988-11-22,3147.312
7348,1988-11-23,3358.896
7349,1988-11-28,3319.224
7350,1988-11-29,3257.512
7351,1988-11-30,3244.288
7352,1988-12-01,3239.88
7353,1988-12-02,3156.1279999999997
7354,1988-12-05,3180.3720000000003
7355,1988-12-06,3191.392
7356,1988-12-07,3301.592
7357,1988-12-08,3438.2400000000002
7358,1988-12-09,3361.1
7359,1988-12-12,3283.96
7360,1988-12-13,3129.68
7361,1988-12-14,3189.188
7362,1988-12-15,3180.3720000000003
7363,1988-12-16,3156.1279999999997
7364,1988-12-19,3223.35
7365,1988-12-20,3294.98
7366,1988-12-21,3319.224
7367,1988-12-22,3314.816
7368,1988-12-23,3365.508
7369,1988-12-27,3271.3972
7370,1988-12-28,3195.7999999999997
7371,1988-12-29,3158.7728
7372,1988-12-30,3056.948
7373,1989-01-03,3012.868
7374,1989-01-04,3142.904
7375,1989-01-05,3107.64
7376,1989-01-06,2997.44
7377,1989-01-09,2969.89
7378,1989-01-10,2968.788
7379,1989-01-11,2965.482
7380,1989-01-12,3039.316
7381,1989-01-13,3153.924
7382,1989-01-16,3263.022
7383,1989-01-17,3279.552
7384,1989-01-18,3236.5739999999996
7385,1989-01-19,3239.88
7386,1989-01-20,3254.2059999999997
7387,1989-01-23,3296.0820000000003
7388,1989-01-24,3263.022
7389,1989-01-25,3198.0040000000004
7390,1989-01-26,3177.066
7391,1989-01-27,3245.39
7392,1989-01-30,3139.5980000000004
7393,1989-01-31,3149.516
7394,1989-02-01,3004.052
7395,1989-02-02,2972.094
7396,1989-02-03,2916.9939999999997
7397,1989-02-06,2868.5060000000003
7398,1989-02-07,2898.2599999999998
7399,1989-02-08,2953.36
7400,1989-02-09,2947.85
7401,1989-02-10,2880.6279999999997
7402,1989-02-13,2777.04
7403,1989-02-14,2728.552
7404,1989-02-15,2762.714
7405,1989-02-16,2803.488
7406,1989-02-17,2781.448
7407,1989-02-21,2964.38
7408,1989-02-22,3052.54
7409,1989-02-23,3015.072
7410,1989-02-24,2923.3856
7411,1989-02-27,2918.9776
7412,1989-02-28,2915.892
7413,1989-03-01,3026.092
7414,1989-03-02,3085.6
7415,1989-03-03,3167.148
7416,1989-03-06,3129.68
7417,1989-03-07,3173.7599999999998
7418,1989-03-08,3094.4159999999997
7419,1989-03-09,3052.54
7420,1989-03-10,3116.4559999999997
7421,1989-03-13,3004.052
7422,1989-03-14,3048.132
7423,1989-03-15,2986.42
7424,1989-03-16,2944.5440000000003
7425,1989-03-17,3017.276
7426,1989-03-20,2939.0339999999997
7427,1989-03-21,2970.992
7428,1989-03-22,2977.604
7429,1989-03-23,2959.9719999999998
7430,1989-03-27,3034.908
7431,1989-03-28,3028.2960000000003
7432,1989-03-29,3006.2560000000003
7433,1989-03-30,2918.096
7434,1989-03-31,2922.5040000000004
7435,1989-04-03,2796.8759999999997
7436,1989-04-04,2825.5280000000002
7437,1989-04-05,2845.364
7438,1989-04-06,2862.9959999999996
7439,1989-04-07,2926.9120000000003
7440,1989-04-10,3093.314
7441,1989-04-11,3085.6
7442,1989-04-12,3134.0879999999997
7443,1989-04-13,3107.64
7444,1989-04-14,3185.882
7445,1989-04-17,3126.3740000000003
7446,1989-04-18,3105.436
7447,1989-04-19,3061.356
7448,1989-04-20,3037.1119999999996
7449,1989-04-21,3038.214
7450,1989-04-24,3077.886
7451,1989-04-25,3035.3487999999998
7452,1989-04-26,3031.8224
7453,1989-04-27,3011.1048
7454,1989-04-28,2967.0248
7455,1989-05-01,2915.892
7456,1989-05-02,2807.896
7457,1989-05-03,2799.08
7458,1989-05-04,2821.12
7459,1989-05-05,2761.6119999999996
7460,1989-05-08,2680.064
7461,1989-05-09,2691.0840000000003
7462,1989-05-10,2699.9
7463,1989-05-11,2732.96
7464,1989-05-12,2704.308
7465,1989-05-15,2595.21
7466,1989-05-16,2539.008
7467,1989-05-17,2594.108
7468,1989-05-18,2569.864
7469,1989-05-19,2613.944
7470,1989-05-22,2480.602
7471,1989-05-23,2437.6240000000003
7472,1989-05-24,2424.4
7473,1989-05-25,2431.012
7474,1989-05-26,2468.48
7475,1989-05-30,2523.58
7476,1989-05-31,2520.274
7477,1989-06-01,2448.644
7478,1989-06-02,2457.46
7479,1989-06-05,2362.688
7480,1989-06-06,2364.892
7481,1989-06-07,2416.686
7482,1989-06-08,2471.786
7483,1989-06-09,2447.542
7484,1989-06-12,2394.646
7485,1989-06-13,2411.1760000000004
7486,1989-06-14,2442.032
7487,1989-06-15,2440.93
7488,1989-06-16,2518.07
7489,1989-06-19,2575.3740000000003
7490,1989-06-20,2556.64
7491,1989-06-21,2382.524
7492,1989-06-22,2367.096
7493,1989-06-23,2395.748
7494,1989-06-26,2372.606
7495,1989-06-27,2357.3984
7496,1989-06-28,2376.5732000000003
7497,1989-06-29,2357.8392000000003
7498,1989-06-30,2298.3312
7499,1989-07-03,2213.9179999999997
7500,1989-07-05,2221.632
7501,1989-07-06,2177.552
7502,1989-07-07,2261.304
7503,1989-07-10,2239.264
7504,1989-07-11,2241.468
7505,1989-07-12,2318.608
7506,1989-07-13,2286.65
7507,1989-07-14,2316.404
7508,1989-07-17,2327.424
7509,1989-07-18,2402.36
7510,1989-07-19,2408.9719999999998
7511,1989-07-20,2395.748
7512,1989-07-21,2378.116
7513,1989-07-24,2481.7039999999997
7514,1989-07-25,2480.602
7515,1989-07-26,2458.562
7516,1989-07-27,2472.8880000000004
7517,1989-07-28,2411.1760000000004
7518,1989-07-31,2457.46
7519,1989-08-01,2464.072
7520,1989-08-02,2492.724
7521,1989-08-03,2482.806
7522,1989-08-04,2486.1119999999996
7523,1989-08-07,2436.522
7524,1989-08-08,2426.604
7525,1989-08-09,2439.828
7526,1989-08-10,2473.9900000000002
7527,1989-08-11,2578.68
7528,1989-08-14,2644.7999999999997
7529,1989-08-15,2677.86
7530,1989-08-16,2685.5739999999996
7531,1989-08-17,2782.5499999999997
7532,1989-08-18,2730.7560000000003
7533,1989-08-21,2764.9179999999997
7534,1989-08-22,2762.714
7535,1989-08-23,2817.814
7536,1989-08-24,2876.22
7537,1989-08-25,3004.052
7538,1989-08-28,2969.6695999999997
7539,1989-08-29,2783.6519999999996
7540,1989-08-30,2798.1984
7541,1989-08-31,2855.282
7542,1989-09-01,2785.856
7543,1989-09-05,2743.98
7544,1989-09-06,2678.962
7545,1989-09-07,2750.592
7546,1989-09-08,2702.104
7547,1989-09-11,2768.224
7548,1989-09-12,2770.428
7549,1989-09-13,2803.488
7550,1989-09-14,2836.548
7551,1989-09-15,2793.57
7552,1989-09-18,2814.508
7553,1989-09-19,2775.938
7554,1989-09-20,2792.468
7555,1989-09-21,2788.06
7556,1989-09-22,2763.816
7557,1989-09-25,2706.512
7558,1989-09-26,2638.188
7559,1989-09-27,2671.248
7560,1989-09-28,2661.33
7561,1989-09-29,2708.7160000000003
7562,1989-10-02,2793.57
7563,1989-10-03,2775.938
7564,1989-10-04,2812.304
7565,1989-10-05,2835.446
7566,1989-10-06,2896.056
7567,1989-10-09,2900.464
7568,1989-10-10,2822.2219999999998
7569,1989-10-11,2834.344
7570,1989-10-12,2872.914
7571,1989-10-13,2876.22
7572,1989-10-16,2808.998
7573,1989-10-17,2827.732
7574,1989-10-18,2786.958
7575,1989-10-19,2820.018
7576,1989-10-20,2720.8379999999997
7577,1989-10-23,2635.984
7578,1989-10-24,2536.804
7579,1989-10-25,2546.7219999999998
7580,1989-10-26,2516.968
7581,1989-10-27,2552.232
7582,1989-10-30,2486.1119999999996
7583,1989-10-31,2512.56
7584,1989-11-01,2567.66
7585,1989-11-02,2499.336
7586,1989-11-03,2479.5
7587,1989-11-06,2415.5840000000003
7588,1989-11-07,2449.7459999999996
7589,1989-11-08,2513.6620000000003
7590,1989-11-09,2539.008
7591,1989-11-10,2523.58
7592,1989-11-13,2572.068
7593,1989-11-14,2486.1119999999996
7594,1989-11-15,2471.786
7595,1989-11-16,2455.2560000000003
7596,1989-11-17,2397.952
7597,1989-11-20,2338.444
7598,1989-11-21,2388.0339999999997
7599,1989-11-22,2345.056
7600,1989-11-24,2362.688
7601,1989-11-27,2392.442
7602,1989-11-28,2423.9592000000002
7603,1989-11-29,2413.8208
7604,1989-11-30,2422.4164
7605,1989-12-01,2358.28
7606,1989-12-04,2336.2400000000002
7607,1989-12-05,2296.568
7608,1989-12-06,2314.2000000000003
7609,1989-12-07,2323.016
7610,1989-12-08,2315.302
7611,1989-12-11,2303.18
7612,1989-12-12,2261.304
7613,1989-12-13,2340.648
7614,1989-12-14,2297.67
7615,1989-12-15,2331.8320000000003
7616,1989-12-18,2294.364
7617,1989-12-19,2309.792
7618,1989-12-20,2320.812
7619,1989-12-21,2339.5460000000003
7620,1989-12-22,2369.2999999999997
7621,1989-12-26,2374.81
7622,1989-12-27,2340.648
7623,1989-12-28,2341.9704
7624,1989-12-29,2347.4804
7625,1990-01-02,2340.648
7626,1990-01-03,2416.686
7627,1990-01-04,2392.442
7628,1990-01-05,2413.38
7629,1990-01-08,2454.154
7630,1990-01-09,2428.808
7631,1990-01-10,2382.524
7632,1990-01-11,2406.768
7633,1990-01-12,2334.036
7634,1990-01-15,2292.16
7635,1990-01-16,2303.18
7636,1990-01-17,2292.16
7637,1990-01-18,2255.7940000000003
7638,1990-01-19,2188.572
7639,1990-01-22,2176.4500000000003
7640,1990-01-23,2147.7980000000002
7641,1990-01-24,2129.064
7642,1990-01-25,2153.308
7643,1990-01-26,2167.634
7644,1990-01-29,2132.37
7645,1990-01-30,2108.126
7646,1990-01-31,2173.144
7647,1990-02-01,2153.308
7648,1990-02-02,2205.102
7649,1990-02-05,2175.348
7650,1990-02-06,2186.368
7651,1990-02-07,2205.102
7652,1990-02-08,2198.4900000000002
7653,1990-02-09,2231.5499999999997
7654,1990-02-12,2201.796
7655,1990-02-13,2296.568
7656,1990-02-14,2329.6279999999997
7657,1990-02-15,2359.382
7658,1990-02-16,2454.154
7659,1990-02-20,2490.52
7660,1990-02-21,2516.968
7661,1990-02-22,2530.192
7662,1990-02-23,2483.908
7663,1990-02-26,2449.3052
7664,1990-02-27,2398.1724
7665,1990-02-28,2410.5148
7666,1990-03-01,2406.768
7667,1990-03-02,2505.948
7668,1990-03-05,2574.272
7669,1990-03-06,2542.314
7670,1990-03-07,2526.886
7671,1990-03-08,2554.436
7672,1990-03-09,2545.62
7673,1990-03-12,2533.498
7674,1990-03-13,2483.908
7675,1990-03-14,2587.4959999999996
7676,1990-03-15,2634.882
7677,1990-03-16,2639.29
7678,1990-03-19,2624.964
7679,1990-03-20,2585.292
7680,1990-03-21,2671.248
7681,1990-03-22,2602.924
7682,1990-03-23,2598.516
7683,1990-03-26,2527.988
7684,1990-03-27,2473.9900000000002
7685,1990-03-28,2567.66
7686,1990-03-29,2598.516
7687,1990-03-30,2697.696
7688,1990-04-02,2664.636
7689,1990-04-03,2751.694
7690,1990-04-04,2648.106
7691,1990-04-05,2620.556
7692,1990-04-06,2669.0440000000003
7693,1990-04-09,2572.068
7694,1990-04-10,2630.474
7695,1990-04-11,2602.924
7696,1990-04-12,2575.3740000000003
7697,1990-04-16,2567.66
7698,1990-04-17,2562.15
7699,1990-04-18,2561.048
7700,1990-04-19,2569.864
7701,1990-04-20,2480.602
7702,1990-04-23,2470.684
7703,1990-04-24,2545.62
7704,1990-04-25,2605.5688
7705,1990-04-26,2575.1536
7706,1990-04-27,2530.192
7707,1990-04-30,2435.42
7708,1990-05-01,2497.132
7709,1990-05-02,2471.786
7710,1990-05-03,2459.664
7711,1990-05-04,2451.9500000000003
7712,1990-05-07,2416.686
7713,1990-05-08,2471.786
7714,1990-05-09,2589.7000000000003
7715,1990-05-10,2609.536
7716,1990-05-11,2593.0060000000003
7717,1990-05-14,2534.6
7718,1990-05-15,2514.764
7719,1990-05-16,2521.3759999999997
7720,1990-05-17,2532.396
7721,1990-05-18,2531.2940000000003
7722,1990-05-21,2500.438
7723,1990-05-22,2559.946
7724,1990-05-23,2535.702
7725,1990-05-24,2568.762
7726,1990-05-25,2540.11
7727,1990-05-29,2479.5
7728,1990-05-30,2457.46
7729,1990-05-31,2443.134
7730,1990-06-01,2464.072
7731,1990-06-04,2449.7459999999996
7732,1990-06-05,2492.724
7733,1990-06-06,2470.684
7734,1990-06-07,2471.786
7735,1990-06-08,2462.97
7736,1990-06-11,2416.686
7737,1990-06-12,2437.6240000000003
7738,1990-06-13,2415.5840000000003
7739,1990-06-14,2442.032
7740,1990-06-15,2464.072
7741,1990-06-18,2510.356
7742,1990-06-19,2490.52
7743,1990-06-20,2421.094
7744,1990-06-21,2437.6240000000003
7745,1990-06-22,2450.8480000000004
7746,1990-06-25,2400.156
7747,1990-06-26,2381.422
7748,1990-06-27,2406.768
7749,1990-06-28,2505.948
7750,1990-06-29,2518.9516
7751,1990-07-02,2488.316
7752,1990-07-03,2492.724
7753,1990-07-05,2557.742
7754,1990-07-06,2605.1279999999997
7755,1990-07-09,2586.394
7756,1990-07-10,2573.17
7757,1990-07-11,2688.88
7758,1990-07-12,2734.062
7759,1990-07-13,2709.818
7760,1990-07-16,2688.88
7761,1990-07-17,2644.7999999999997
7762,1990-07-18,2629.3720000000003
7763,1990-07-19,2598.516
7764,1990-07-20,2640.392
7765,1990-07-23,2624.964
7766,1990-07-24,2653.616
7767,1990-07-25,2681.1659999999997
7768,1990-07-26,2708.7160000000003
7769,1990-07-27,2774.836
7770,1990-07-30,2723.042
7771,1990-07-31,2746.184
7772,1990-08-01,2839.854
7773,1990-08-02,2840.9559999999997
7774,1990-08-03,2766.02
7775,1990-08-06,2784.7540000000004
7776,1990-08-07,2805.692
7777,1990-08-08,2886.1380000000004
7778,1990-08-09,2910.382
7779,1990-08-10,2909.28
7780,1990-08-14,2928.014
7781,1990-08-15,2943.442
7782,1990-08-16,2923.606
7783,1990-08-17,2937.932
7784,1990-08-20,2908.178
7785,1990-08-21,2903.77
7786,1990-08-22,2846.4660000000003
7787,1990-08-23,2857.486
7788,1990-08-24,2844.262
7789,1990-08-27,2872.914
7790,1990-08-28,2816.712
7791,1990-08-29,2814.9487999999997
7792,1990-08-30,2795.1128
7793,1990-08-31,2773.734
7794,1990-09-04,2727.4500000000003
7795,1990-09-05,2693.288
7796,1990-09-06,2719.736
7797,1990-09-07,2872.914
7798,1990-09-10,2827.732
7799,1990-09-11,2833.242
7800,1990-09-12,2837.65
7801,1990-09-13,2797.978
7802,1990-09-14,2826.63
7803,1990-09-17,2815.61
7804,1990-09-18,2732.96
7805,1990-09-19,2639.29
7806,1990-09-20,2595.21
7807,1990-09-21,2623.8619999999996
7808,1990-09-24,2601.822
7809,1990-09-25,2589.7000000000003
7810,1990-09-26,2591.904
7811,1990-09-27,2641.4939999999997
7812,1990-09-28,2618.352
7813,1990-10-01,2578.68
7814,1990-10-02,2608.434
7815,1990-10-03,2666.84
7816,1990-10-04,2658.024
7817,1990-10-05,2689.982
7818,1990-10-08,2659.1259999999997
7819,1990-10-09,2602.924
7820,1990-10-10,2630.474
7821,1990-10-11,2551.13
7822,1990-10-12,2501.54
7823,1990-10-15,2518.07
7824,1990-10-16,2498.234
7825,1990-10-17,2470.684
7826,1990-10-18,2512.56
7827,1990-10-19,2589.7000000000003
7828,1990-10-22,2585.292
7829,1990-10-23,2703.2059999999997
7830,1990-10-24,2654.718
7831,1990-10-25,2640.392
7832,1990-10-26,2640.392
7833,1990-10-29,2583.0879999999997
7834,1990-10-30,2548.9260000000004
7835,1990-10-31,2551.13
7836,1990-11-01,2501.54
7837,1990-11-02,2547.8239999999996
7838,1990-11-05,2505.948
7839,1990-11-06,2533.498
7840,1990-11-07,2533.498
7841,1990-11-08,2508.1519999999996
7842,1990-11-09,2532.396
7843,1990-11-12,2520.274
7844,1990-11-13,2547.8239999999996
7845,1990-11-14,2536.804
7846,1990-11-15,2566.558
7847,1990-11-16,2593.0060000000003
7848,1990-11-19,2558.844
7849,1990-11-20,2566.558
7850,1990-11-21,2536.804
7851,1990-11-23,2545.62
7852,1990-11-26,2566.558
7853,1990-11-27,2469.8024
7854,1990-11-28,2464.2924000000003
7855,1990-11-29,2433.6568
7856,1990-11-30,2423.9592000000002
7857,1990-12-03,2435.42
7858,1990-12-04,2435.42
7859,1990-12-05,2435.42
7860,1990-12-06,2473.9900000000002
7861,1990-12-07,2413.38
7862,1990-12-10,2442.032
7863,1990-12-11,2413.38
7864,1990-12-12,2442.032
7865,1990-12-13,2451.9500000000003
7866,1990-12-14,2444.236
7867,1990-12-17,2448.644
7868,1990-12-18,2450.8480000000004
7869,1990-12-19,2459.664
7870,1990-12-20,2477.2960000000003
7871,1990-12-21,2476.194
7872,1990-12-26,2482.1448
7873,1990-12-27,2477.0755999999997
7874,1990-12-28,2529.7511999999997
7875,1990-12-31,2581.7656
7876,1991-01-02,2629.3720000000003
7877,1991-01-03,2563.252
7878,1991-01-04,2554.436
7879,1991-01-07,2574.272
7880,1991-01-08,2523.58
7881,1991-01-09,2500.438
7882,1991-01-10,2492.724
7883,1991-01-11,2487.214
7884,1991-01-14,2437.6240000000003
7885,1991-01-15,2373.708
7886,1991-01-16,2332.934
7887,1991-01-17,2407.87
7888,1991-01-18,2385.83
7889,1991-01-21,2389.136
7890,1991-01-22,2335.1380000000004
7891,1991-01-23,2311.9959999999996
7892,1991-01-24,2272.3239999999996
7893,1991-01-25,2296.568
7894,1991-01-28,2325.22
7895,1991-01-29,2321.914
7896,1991-01-30,2351.6679999999997
7897,1991-01-31,2345.056
7898,1991-02-01,2351.6679999999997
7899,1991-02-04,2331.8320000000003
7900,1991-02-05,2352.77
7901,1991-02-06,2375.9120000000003
